agl2010-21982-c02-01,edu2010-10894-e,2.0
ffi2010-19022,0821-0141,2.0
ffi2010-19022,edu2010-10894-e,0.0
p10-tic-6220,0821-0141,2.0
p10-tic-6220,edu2010-10894-e,0.0
p052-08-e26,0821-0141,3.0
p052-08-e26,edu2010-10894-e,2.0
p054-06-e05,42-10,0.0
p011-08-e15,p054-06-e05,3.0
p011-08-e15,42-10,2.0
pro-reta,p054-06-e05,2.0
pro-reta,42-10,2.0
otri-08-pc37,p054-06-e05,2.0
otri-08-pc37,42-10,3.0
0886-0060,p054-06-e05,3.0
0886-0060,42-10,0.0
0815-0378,p054-06-e05,5.0
0815-0378,42-10,0.0
0858-0365,p054-06-e05,2.0
0858-0365,42-10,2.0
otri-08-fcie44,p054-06-e05,3.0
otri-08-fcie44,42-10,2.0
p10-tep-6412,p054-06-e05,3.0
p10-tep-6412,42-10,0.0
0829-0380,p054-06-e05,2.0
0829-0380,42-10,2.0
pi-0398-2010,p054-06-e05,3.0
pi-0398-2010,42-10,0.0
otri-08-fcie42,p054-06-e05,3.0
otri-08-fcie42,42-10,2.0
0863-0011,p054-06-e05,3.0
0863-0011,42-10,2.0
agl2010-21982-c02-01,p054-06-e05,2.0
agl2010-21982-c02-01,42-10,2.0
ffi2010-19022,p054-06-e05,2.0
ffi2010-19022,42-10,3.0
p10-tic-6220,p054-06-e05,2.0
p10-tic-6220,42-10,2.0
p052-08-e26,p054-06-e05,2.0
p052-08-e26,42-10,3.0
p007-08-e05,agl2010-20730-c02-02,3.0
exp: 224-2006-dgfp-00,p007-08-e05,3.0
exp: 224-2006-dgfp-00,agl2010-20730-c02-02,3.0
otri-08-pc39,p007-08-e05,2.0
otri-08-pc39,agl2010-20730-c02-02,2.0
p011-08-e15,p007-08-e05,5.0
p011-08-e15,agl2010-20730-c02-02,3.0
pro-reta,p007-08-e05,2.0
pro-reta,agl2010-20730-c02-02,2.0
otri-08-pc37,p007-08-e05,3.0
otri-08-pc37,agl2010-20730-c02-02,2.0
0886-0060,p007-08-e05,2.0
0886-0060,agl2010-20730-c02-02,0.0
0815-0378,p007-08-e05,3.0
0815-0378,agl2010-20730-c02-02,2.0
0858-0365,p007-08-e05,3.0
0858-0365,agl2010-20730-c02-02,2.0
otri-08-fcie44,p007-08-e05,3.0
otri-08-fcie44,agl2010-20730-c02-02,2.0
p10-tep-6412,p007-08-e05,2.0
p10-tep-6412,agl2010-20730-c02-02,2.0
0829-0380,p007-08-e05,2.0
0829-0380,agl2010-20730-c02-02,2.0
pi-0398-2010,p007-08-e05,2.0
pi-0398-2010,agl2010-20730-c02-02,0.0
otri-08-fcie42,p007-08-e05,2.0
otri-08-fcie42,agl2010-20730-c02-02,0.0
0863-0011,p007-08-e05,3.0
0863-0011,agl2010-20730-c02-02,2.0
agl2010-21982-c02-01,p007-08-e05,2.0
agl2010-21982-c02-01,agl2010-20730-c02-02,3.0
ffi2010-19022,p007-08-e05,3.0
ffi2010-19022,agl2010-20730-c02-02,3.0
p10-tic-6220,p007-08-e05,2.0
p10-tic-6220,agl2010-20730-c02-02,2.0
p052-08-e26,p007-08-e05,2.0
p052-08-e26,agl2010-20730-c02-02,3.0
otri-08-ct20,pr2010-0160,0.0
0886-0060,otri-08-ct20,3.0
0886-0060,pr2010-0160,5.0
exp: 224-2006-dgfp-00,otri-08-ct20,0.0
exp: 224-2006-dgfp-00,pr2010-0160,0.0
otri-08-pc39,otri-08-ct20,2.0
otri-08-pc39,pr2010-0160,0.0
p011-08-e15,otri-08-ct20,3.0
p011-08-e15,pr2010-0160,0.0
pro-reta,otri-08-ct20,0.0
pro-reta,pr2010-0160,5.0
otri-08-pc37,otri-08-ct20,5.0
otri-08-pc37,pr2010-0160,0.0
0815-0378,otri-08-ct20,3.0
0815-0378,pr2010-0160,5.0
0858-0365,otri-08-ct20,3.0
0858-0365,pr2010-0160,0.0
otri-08-fcie44,otri-08-ct20,3.0
otri-08-fcie44,pr2010-0160,5.0
p10-tep-6412,otri-08-ct20,0.0
p10-tep-6412,pr2010-0160,5.0
0829-0380,otri-08-ct20,0.0
0829-0380,pr2010-0160,5.0
pi-0398-2010,otri-08-ct20,3.0
pi-0398-2010,pr2010-0160,5.0
otri-08-fcie42,otri-08-ct20,5.0
otri-08-fcie42,pr2010-0160,5.0
0863-0011,otri-08-ct20,3.0
0863-0011,pr2010-0160,5.0
agl2010-21982-c02-01,otri-08-ct20,0.0
agl2010-21982-c02-01,pr2010-0160,0.0
ffi2010-19022,otri-08-ct20,2.0
ffi2010-19022,pr2010-0160,0.0
p10-tic-6220,otri-08-ct20,2.0
p10-tic-6220,pr2010-0160,0.0
p052-08-e26,otri-08-ct20,2.0
p052-08-e26,pr2010-0160,0.0
otri-08-ct25,0763-0359,0.0
0886-0060,otri-08-ct25,2.0
0886-0060,0763-0359,2.0
otri-08-pc39,otri-08-ct25,3.0
otri-08-pc39,0763-0359,0.0
exp: 224-2006-dgfp-00,otri-08-ct25,3.0
exp: 224-2006-dgfp-00,0763-0359,2.0
p011-08-e15,otri-08-ct25,3.0
p011-08-e15,0763-0359,3.0
pro-reta,otri-08-ct25,2.0
pro-reta,0763-0359,2.0
otri-08-pc37,otri-08-ct25,0.0
otri-08-pc37,0763-0359,3.0
0815-0378,otri-08-ct25,5.0
0815-0378,0763-0359,2.0
0858-0365,otri-08-ct25,0.0
0858-0365,0763-0359,3.0
otri-08-fcie44,otri-08-ct25,2.0
otri-08-fcie44,0763-0359,3.0
p10-tep-6412,otri-08-ct25,5.0
p10-tep-6412,0763-0359,0.0
0829-0380,otri-08-ct25,2.0
0829-0380,0763-0359,2.0
pi-0398-2010,otri-08-ct25,2.0
pi-0398-2010,0763-0359,2.0
otri-08-fcie42,otri-08-ct25,2.0
otri-08-fcie42,0763-0359,2.0
0863-0011,otri-08-ct25,2.0
0863-0011,0763-0359,3.0
agl2010-21982-c02-01,otri-08-ct25,3.0
agl2010-21982-c02-01,0763-0359,2.0
ffi2010-19022,otri-08-ct25,3.0
ffi2010-19022,0763-0359,2.0
p10-tic-6220,otri-08-ct25,3.0
p10-tic-6220,0763-0359,0.0
p052-08-e26,otri-08-ct25,3.0
p052-08-e26,0763-0359,2.0
pi-0443-2010,p061-06-e15,2.0
p10-tep-6412,pi-0443-2010,0.0
p10-tep-6412,p061-06-e15,0.0
exp: 224-2006-dgfp-00,pi-0443-2010,0.0
exp: 224-2006-dgfp-00,p061-06-e15,2.0
0886-0060,pi-0443-2010,3.0
0886-0060,p061-06-e15,0.0
otri-08-pc39,pi-0443-2010,2.0
otri-08-pc39,p061-06-e15,2.0
p011-08-e15,pi-0443-2010,3.0
p011-08-e15,p061-06-e15,2.0
pro-reta,pi-0443-2010,0.0
pro-reta,p061-06-e15,2.0
otri-08-pc37,pi-0443-2010,5.0
otri-08-pc37,p061-06-e15,3.0
0815-0378,pi-0443-2010,3.0
0815-0378,p061-06-e15,0.0
0858-0365,pi-0443-2010,3.0
0858-0365,p061-06-e15,2.0
otri-08-fcie44,pi-0443-2010,3.0
otri-08-fcie44,p061-06-e15,2.0
0829-0380,pi-0443-2010,0.0
0829-0380,p061-06-e15,2.0
pi-0398-2010,pi-0443-2010,3.0
pi-0398-2010,p061-06-e15,0.0
otri-08-fcie42,pi-0443-2010,5.0
otri-08-fcie42,p061-06-e15,2.0
0863-0011,pi-0443-2010,3.0
0863-0011,p061-06-e15,2.0
agl2010-21982-c02-01,pi-0443-2010,0.0
agl2010-21982-c02-01,p061-06-e15,2.0
ffi2010-19022,pi-0443-2010,2.0
ffi2010-19022,p061-06-e15,3.0
p10-tic-6220,pi-0443-2010,2.0
p10-tic-6220,p061-06-e15,2.0
p052-08-e26,pi-0443-2010,2.0
p052-08-e26,p061-06-e15,3.0
p045-07-e12,p003-08-e12,3.0
p10-tep-6412,p045-07-e12,0.0
p10-tep-6412,p003-08-e12,2.0
otri-08-pc39,p045-07-e12,0.0
otri-08-pc39,p003-08-e12,2.0
exp: 224-2006-dgfp-00,p045-07-e12,0.0
exp: 224-2006-dgfp-00,p003-08-e12,2.0
0886-0060,p045-07-e12,3.0
0886-0060,p003-08-e12,2.0
p011-08-e15,p045-07-e12,3.0
p011-08-e15,p003-08-e12,3.0
pro-reta,p045-07-e12,0.0
pro-reta,p003-08-e12,0.0
otri-08-pc37,p045-07-e12,3.0
otri-08-pc37,p003-08-e12,2.0
0815-0378,p045-07-e12,3.0
0815-0378,p003-08-e12,3.0
0858-0365,p045-07-e12,3.0
0858-0365,p003-08-e12,2.0
otri-08-fcie44,p045-07-e12,3.0
otri-08-fcie44,p003-08-e12,2.0
0829-0380,p045-07-e12,0.0
0829-0380,p003-08-e12,0.0
pi-0398-2010,p045-07-e12,3.0
pi-0398-2010,p003-08-e12,2.0
otri-08-fcie42,p045-07-e12,3.0
otri-08-fcie42,p003-08-e12,2.0
0863-0011,p045-07-e12,3.0
0863-0011,p003-08-e12,2.0
agl2010-21982-c02-01,p045-07-e12,2.0
agl2010-21982-c02-01,p003-08-e12,3.0
ffi2010-19022,p045-07-e12,0.0
ffi2010-19022,p003-08-e12,2.0
p10-tic-6220,p045-07-e12,0.0
p10-tic-6220,p003-08-e12,2.0
p052-08-e26,p045-07-e12,2.0
p052-08-e26,p003-08-e12,3.0
p10-cvi-5919,p008-07-e05,0.0
otri-08-fcie44,p10-cvi-5919,5.0
otri-08-fcie44,p008-07-e05,0.0
exp: 224-2006-dgfp-00,p10-cvi-5919,2.0
exp: 224-2006-dgfp-00,p008-07-e05,2.0
p10-tep-6412,p10-cvi-5919,3.0
p10-tep-6412,p008-07-e05,2.0
otri-08-pc39,p10-cvi-5919,0.0
otri-08-pc39,p008-07-e05,3.0
0886-0060,p10-cvi-5919,3.0
0886-0060,p008-07-e05,0.0
p011-08-e15,p10-cvi-5919,2.0
p011-08-e15,p008-07-e05,2.0
pro-reta,p10-cvi-5919,5.0
pro-reta,p008-07-e05,0.0
otri-08-pc37,p10-cvi-5919,2.0
otri-08-pc37,p008-07-e05,2.0
0815-0378,p10-cvi-5919,3.0
0815-0378,p008-07-e05,2.0
0858-0365,p10-cvi-5919,2.0
0858-0365,p008-07-e05,0.0
0829-0380,p10-cvi-5919,5.0
0829-0380,p008-07-e05,0.0
pi-0398-2010,p10-cvi-5919,3.0
pi-0398-2010,p008-07-e05,0.0
otri-08-fcie42,p10-cvi-5919,3.0
otri-08-fcie42,p008-07-e05,2.0
0863-0011,p10-cvi-5919,5.0
0863-0011,p008-07-e05,0.0
agl2010-21982-c02-01,p10-cvi-5919,0.0
agl2010-21982-c02-01,p008-07-e05,3.0
ffi2010-19022,p10-cvi-5919,2.0
ffi2010-19022,p008-07-e05,3.0
p10-tic-6220,p10-cvi-5919,0.0
p10-tic-6220,p008-07-e05,3.0
p052-08-e26,p10-cvi-5919,0.0
p052-08-e26,p008-07-e05,5.0
at2010-13-l5.2,ffi2010-09254-e,0.0
otri-08-fcie44,at2010-13-l5.2,3.0
otri-08-fcie44,ffi2010-09254-e,3.0
otri-08-pc39,at2010-13-l5.2,0.0
otri-08-pc39,ffi2010-09254-e,2.0
exp: 224-2006-dgfp-00,at2010-13-l5.2,0.0
exp: 224-2006-dgfp-00,ffi2010-09254-e,2.0
p10-tep-6412,at2010-13-l5.2,0.0
p10-tep-6412,ffi2010-09254-e,2.0
0886-0060,at2010-13-l5.2,3.0
0886-0060,ffi2010-09254-e,2.0
p011-08-e15,at2010-13-l5.2,3.0
p011-08-e15,ffi2010-09254-e,2.0
pro-reta,at2010-13-l5.2,0.0
pro-reta,ffi2010-09254-e,3.0
otri-08-pc37,at2010-13-l5.2,3.0
otri-08-pc37,ffi2010-09254-e,3.0
0815-0378,at2010-13-l5.2,3.0
0815-0378,ffi2010-09254-e,2.0
0858-0365,at2010-13-l5.2,3.0
0858-0365,ffi2010-09254-e,2.0
0829-0380,at2010-13-l5.2,0.0
0829-0380,ffi2010-09254-e,3.0
pi-0398-2010,at2010-13-l5.2,3.0
pi-0398-2010,ffi2010-09254-e,2.0
otri-08-fcie42,at2010-13-l5.2,3.0
otri-08-fcie42,ffi2010-09254-e,3.0
0863-0011,at2010-13-l5.2,3.0
0863-0011,ffi2010-09254-e,3.0
agl2010-21982-c02-01,at2010-13-l5.2,2.0
agl2010-21982-c02-01,ffi2010-09254-e,0.0
ffi2010-19022,at2010-13-l5.2,0.0
ffi2010-19022,ffi2010-09254-e,3.0
p10-tic-6220,at2010-13-l5.2,0.0
p10-tic-6220,ffi2010-09254-e,2.0
p052-08-e26,at2010-13-l5.2,2.0
p052-08-e26,ffi2010-09254-e,2.0
univer10-2010-41-0008,cso2010-22074-c03-01,2.0
0858-0365,univer10-2010-41-0008,0.0
0858-0365,cso2010-22074-c03-01,2.0
exp: 224-2006-dgfp-00,univer10-2010-41-0008,2.0
exp: 224-2006-dgfp-00,cso2010-22074-c03-01,0.0
otri-08-fcie44,univer10-2010-41-0008,2.0
otri-08-fcie44,cso2010-22074-c03-01,2.0
otri-08-pc39,univer10-2010-41-0008,3.0
otri-08-pc39,cso2010-22074-c03-01,2.0
p10-tep-6412,univer10-2010-41-0008,3.0
p10-tep-6412,cso2010-22074-c03-01,0.0
0886-0060,univer10-2010-41-0008,2.0
0886-0060,cso2010-22074-c03-01,2.0
p011-08-e15,univer10-2010-41-0008,2.0
p011-08-e15,cso2010-22074-c03-01,2.0
pro-reta,univer10-2010-41-0008,2.0
pro-reta,cso2010-22074-c03-01,0.0
otri-08-pc37,univer10-2010-41-0008,2.0
otri-08-pc37,cso2010-22074-c03-01,3.0
0815-0378,univer10-2010-41-0008,3.0
0815-0378,cso2010-22074-c03-01,2.0
0829-0380,univer10-2010-41-0008,2.0
0829-0380,cso2010-22074-c03-01,0.0
pi-0398-2010,univer10-2010-41-0008,2.0
pi-0398-2010,cso2010-22074-c03-01,2.0
otri-08-fcie42,univer10-2010-41-0008,3.0
otri-08-fcie42,cso2010-22074-c03-01,3.0
0863-0011,univer10-2010-41-0008,2.0
0863-0011,cso2010-22074-c03-01,2.0
agl2010-21982-c02-01,univer10-2010-41-0008,2.0
agl2010-21982-c02-01,cso2010-22074-c03-01,2.0
ffi2010-19022,univer10-2010-41-0008,3.0
ffi2010-19022,cso2010-22074-c03-01,2.0
p10-tic-6220,univer10-2010-41-0008,3.0
p10-tic-6220,cso2010-22074-c03-01,2.0
p052-08-e26,univer10-2010-41-0008,3.0
p052-08-e26,cso2010-22074-c03-01,3.0
agl2010-21210,cgl2010-11379-e,3.0
0858-0365,agl2010-21210,2.0
0858-0365,cgl2010-11379-e,2.0
otri-08-pc39,agl2010-21210,2.0
otri-08-pc39,cgl2010-11379-e,2.0
exp: 224-2006-dgfp-00,agl2010-21210,0.0
exp: 224-2006-dgfp-00,cgl2010-11379-e,2.0
otri-08-fcie44,agl2010-21210,2.0
otri-08-fcie44,cgl2010-11379-e,2.0
p10-tep-6412,agl2010-21210,0.0
p10-tep-6412,cgl2010-11379-e,0.0
0886-0060,agl2010-21210,2.0
0886-0060,cgl2010-11379-e,0.0
p011-08-e15,agl2010-21210,2.0
p011-08-e15,cgl2010-11379-e,2.0
pro-reta,agl2010-21210,0.0
pro-reta,cgl2010-11379-e,2.0
otri-08-pc37,agl2010-21210,3.0
otri-08-pc37,cgl2010-11379-e,3.0
0815-0378,agl2010-21210,2.0
0815-0378,cgl2010-11379-e,0.0
0829-0380,agl2010-21210,0.0
0829-0380,cgl2010-11379-e,2.0
pi-0398-2010,agl2010-21210,2.0
pi-0398-2010,cgl2010-11379-e,0.0
otri-08-fcie42,agl2010-21210,3.0
otri-08-fcie42,cgl2010-11379-e,2.0
0863-0011,agl2010-21210,2.0
0863-0011,cgl2010-11379-e,2.0
agl2010-21982-c02-01,agl2010-21210,2.0
agl2010-21982-c02-01,cgl2010-11379-e,2.0
ffi2010-19022,agl2010-21210,2.0
ffi2010-19022,cgl2010-11379-e,3.0
p10-tic-6220,agl2010-21210,2.0
p10-tic-6220,cgl2010-11379-e,2.0
p052-08-e26,agl2010-21210,3.0
p052-08-e26,cgl2010-11379-e,3.0
0819-0096,0828-0379,3.0
0815-0378,0819-0096,5.0
0815-0378,0828-0379,3.0
exp: 224-2006-dgfp-00,0819-0096,2.0
exp: 224-2006-dgfp-00,0828-0379,3.0
0858-0365,0819-0096,2.0
0858-0365,0828-0379,0.0
otri-08-pc39,0819-0096,2.0
otri-08-pc39,0828-0379,5.0
otri-08-fcie44,0819-0096,3.0
otri-08-fcie44,0828-0379,0.0
p10-tep-6412,0819-0096,3.0
p10-tep-6412,0828-0379,3.0
0886-0060,0819-0096,3.0
0886-0060,0828-0379,0.0
p011-08-e15,0819-0096,3.0
p011-08-e15,0828-0379,3.0
pro-reta,0819-0096,2.0
pro-reta,0828-0379,0.0
otri-08-pc37,0819-0096,2.0
otri-08-pc37,0828-0379,2.0
0829-0380,0819-0096,2.0
0829-0380,0828-0379,0.0
pi-0398-2010,0819-0096,3.0
pi-0398-2010,0828-0379,0.0
otri-08-fcie42,0819-0096,3.0
otri-08-fcie42,0828-0379,2.0
0863-0011,0819-0096,3.0
0863-0011,0828-0379,0.0
agl2010-21982-c02-01,0819-0096,2.0
agl2010-21982-c02-01,0828-0379,3.0
ffi2010-19022,0819-0096,2.0
ffi2010-19022,0828-0379,5.0
p10-tic-6220,0819-0096,2.0
p10-tic-6220,0828-0379,5.0
p052-08-e26,0819-0096,2.0
p052-08-e26,0828-0379,5.0
pr2010-0396,mtm2010-19298,3.0
0815-0378,pr2010-0396,2.0
0815-0378,mtm2010-19298,2.0
otri-08-pc39,pr2010-0396,2.0
otri-08-pc39,mtm2010-19298,2.0
exp: 224-2006-dgfp-00,pr2010-0396,0.0
exp: 224-2006-dgfp-00,mtm2010-19298,0.0
0858-0365,pr2010-0396,0.0
0858-0365,mtm2010-19298,2.0
otri-08-fcie44,pr2010-0396,2.0
otri-08-fcie44,mtm2010-19298,2.0
p10-tep-6412,pr2010-0396,2.0
p10-tep-6412,mtm2010-19298,0.0
0886-0060,pr2010-0396,2.0
0886-0060,mtm2010-19298,2.0
p011-08-e15,pr2010-0396,0.0
p011-08-e15,mtm2010-19298,2.0
pro-reta,pr2010-0396,2.0
pro-reta,mtm2010-19298,0.0
otri-08-pc37,pr2010-0396,2.0
otri-08-pc37,mtm2010-19298,3.0
0829-0380,pr2010-0396,2.0
0829-0380,mtm2010-19298,0.0
pi-0398-2010,pr2010-0396,2.0
pi-0398-2010,mtm2010-19298,2.0
otri-08-fcie42,pr2010-0396,3.0
otri-08-fcie42,mtm2010-19298,3.0
0863-0011,pr2010-0396,2.0
0863-0011,mtm2010-19298,2.0
agl2010-21982-c02-01,pr2010-0396,2.0
agl2010-21982-c02-01,mtm2010-19298,2.0
ffi2010-19022,pr2010-0396,2.0
ffi2010-19022,mtm2010-19298,2.0
p10-tic-6220,pr2010-0396,2.0
p10-tic-6220,mtm2010-19298,2.0
p052-08-e26,pr2010-0396,3.0
p052-08-e26,mtm2010-19298,3.0
pr2010-0153,pr2010-0032,3.0
p011-08-e15,pr2010-0153,2.0
p011-08-e15,pr2010-0032,3.0
exp: 224-2006-dgfp-00,pr2010-0153,0.0
exp: 224-2006-dgfp-00,pr2010-0032,2.0
0815-0378,pr2010-0153,3.0
0815-0378,pr2010-0032,3.0
otri-08-pc39,pr2010-0153,2.0
otri-08-pc39,pr2010-0032,0.0
0858-0365,pr2010-0153,2.0
0858-0365,pr2010-0032,3.0
otri-08-fcie44,pr2010-0153,3.0
otri-08-fcie44,pr2010-0032,5.0
p10-tep-6412,pr2010-0153,2.0
p10-tep-6412,pr2010-0032,2.0
0886-0060,pr2010-0153,3.0
0886-0060,pr2010-0032,3.0
pro-reta,pr2010-0153,2.0
pro-reta,pr2010-0032,3.0
otri-08-pc37,pr2010-0153,3.0
otri-08-pc37,pr2010-0032,3.0
0829-0380,pr2010-0153,2.0
0829-0380,pr2010-0032,3.0
pi-0398-2010,pr2010-0153,3.0
pi-0398-2010,pr2010-0032,3.0
otri-08-fcie42,pr2010-0153,5.0
otri-08-fcie42,pr2010-0032,3.0
0863-0011,pr2010-0153,3.0
0863-0011,pr2010-0032,5.0
agl2010-21982-c02-01,pr2010-0153,0.0
agl2010-21982-c02-01,pr2010-0032,0.0
ffi2010-19022,pr2010-0153,2.0
ffi2010-19022,pr2010-0032,2.0
p10-tic-6220,pr2010-0153,2.0
p10-tic-6220,pr2010-0032,0.0
p052-08-e26,pr2010-0153,2.0
p052-08-e26,pr2010-0032,0.0
ctq2010-21755-c02-02,pr2010-0157,3.0
p011-08-e15,ctq2010-21755-c02-02,2.0
p011-08-e15,pr2010-0157,3.0
otri-08-pc39,ctq2010-21755-c02-02,2.0
otri-08-pc39,pr2010-0157,3.0
exp: 224-2006-dgfp-00,ctq2010-21755-c02-02,2.0
exp: 224-2006-dgfp-00,pr2010-0157,3.0
0815-0378,ctq2010-21755-c02-02,0.0
0815-0378,pr2010-0157,2.0
0858-0365,ctq2010-21755-c02-02,2.0
0858-0365,pr2010-0157,2.0
otri-08-fcie44,ctq2010-21755-c02-02,2.0
otri-08-fcie44,pr2010-0157,2.0
p10-tep-6412,ctq2010-21755-c02-02,0.0
p10-tep-6412,pr2010-0157,2.0
0886-0060,ctq2010-21755-c02-02,0.0
0886-0060,pr2010-0157,0.0
pro-reta,ctq2010-21755-c02-02,2.0
pro-reta,pr2010-0157,2.0
otri-08-pc37,ctq2010-21755-c02-02,3.0
otri-08-pc37,pr2010-0157,3.0
0829-0380,ctq2010-21755-c02-02,2.0
0829-0380,pr2010-0157,2.0
pi-0398-2010,ctq2010-21755-c02-02,0.0
pi-0398-2010,pr2010-0157,0.0
otri-08-fcie42,ctq2010-21755-c02-02,2.0
otri-08-fcie42,pr2010-0157,2.0
0863-0011,ctq2010-21755-c02-02,2.0
0863-0011,pr2010-0157,2.0
agl2010-21982-c02-01,ctq2010-21755-c02-02,2.0
agl2010-21982-c02-01,pr2010-0157,2.0
ffi2010-19022,ctq2010-21755-c02-02,3.0
ffi2010-19022,pr2010-0157,5.0
p10-tic-6220,ctq2010-21755-c02-02,2.0
p10-tic-6220,pr2010-0157,3.0
p052-08-e26,ctq2010-21755-c02-02,3.0
p052-08-e26,pr2010-0157,3.0
pr2010-0035,fecyt 2007-017,5.0
cso2011-28480,pr2010-0035,2.0
cso2011-28480,fecyt 2007-017,5.0
bio2010-15430,pr2010-0035,3.0
bio2010-15430,fecyt 2007-017,5.0
p011-08-e15,pr2010-0035,2.0
p011-08-e15,fecyt 2007-017,0.0
otri-08-pc39,pr2010-0035,2.0
otri-08-pc39,fecyt 2007-017,0.0
exp: 224-2006-dgfp-00,pr2010-0035,0.0
exp: 224-2006-dgfp-00,fecyt 2007-017,0.0
0815-0378,pr2010-0035,2.0
0815-0378,fecyt 2007-017,0.0
0858-0365,pr2010-0035,2.0
0858-0365,fecyt 2007-017,0.0
otri-08-fcie44,pr2010-0035,2.0
otri-08-fcie44,fecyt 2007-017,0.0
p10-tep-6412,pr2010-0035,0.0
p10-tep-6412,fecyt 2007-017,0.0
0886-0060,pr2010-0035,2.0
0886-0060,fecyt 2007-017,0.0
pro-reta,pr2010-0035,0.0
pro-reta,fecyt 2007-017,0.0
otri-08-pc37,pr2010-0035,3.0
otri-08-pc37,fecyt 2007-017,0.0
0829-0380,pr2010-0035,0.0
0829-0380,fecyt 2007-017,0.0
pi-0398-2010,pr2010-0035,2.0
pi-0398-2010,fecyt 2007-017,0.0
otri-08-fcie42,pr2010-0035,3.0
otri-08-fcie42,fecyt 2007-017,0.0
0863-0011,pr2010-0035,2.0
0863-0011,fecyt 2007-017,0.0
agl2010-21982-c02-01,pr2010-0035,2.0
agl2010-21982-c02-01,fecyt 2007-017,5.0
ffi2010-19022,pr2010-0035,2.0
ffi2010-19022,fecyt 2007-017,0.0
p10-tic-6220,pr2010-0035,2.0
p10-tic-6220,fecyt 2007-017,0.0
p052-08-e26,pr2010-0035,3.0
p052-08-e26,fecyt 2007-017,5.0
0774-0168,pi-0525-2010,5.0
0886-0060,0774-0168,0.0
0886-0060,pi-0525-2010,0.0
cso2011-28480,0774-0168,2.0
cso2011-28480,pi-0525-2010,0.0
bio2010-15430,0774-0168,2.0
bio2010-15430,pi-0525-2010,3.0
p011-08-e15,0774-0168,3.0
p011-08-e15,pi-0525-2010,2.0
otri-08-pc39,0774-0168,3.0
otri-08-pc39,pi-0525-2010,5.0
exp: 224-2006-dgfp-00,0774-0168,3.0
exp: 224-2006-dgfp-00,pi-0525-2010,2.0
0815-0378,0774-0168,2.0
0815-0378,pi-0525-2010,2.0
0858-0365,0774-0168,2.0
0858-0365,pi-0525-2010,0.0
otri-08-fcie44,0774-0168,2.0
otri-08-fcie44,pi-0525-2010,0.0
p10-tep-6412,0774-0168,2.0
p10-tep-6412,pi-0525-2010,2.0
pro-reta,0774-0168,2.0
pro-reta,pi-0525-2010,0.0
otri-08-pc37,0774-0168,3.0
otri-08-pc37,pi-0525-2010,3.0
0829-0380,0774-0168,2.0
0829-0380,pi-0525-2010,0.0
pi-0398-2010,0774-0168,0.0
pi-0398-2010,pi-0525-2010,0.0
otri-08-fcie42,0774-0168,2.0
otri-08-fcie42,pi-0525-2010,3.0
0863-0011,0774-0168,2.0
0863-0011,pi-0525-2010,0.0
agl2010-21982-c02-01,0774-0168,2.0
agl2010-21982-c02-01,pi-0525-2010,2.0
ffi2010-19022,0774-0168,5.0
ffi2010-19022,pi-0525-2010,5.0
p10-tic-6220,0774-0168,3.0
p10-tic-6220,pi-0525-2010,5.0
p052-08-e26,0774-0168,3.0
p052-08-e26,pi-0525-2010,5.0
fit-340503-2007-1,psi2010-16825,2.0
0886-0060,fit-340503-2007-1,5.0
0886-0060,psi2010-16825,3.0
bio2010-15430,fit-340503-2007-1,0.0
bio2010-15430,psi2010-16825,0.0
cso2011-28480,fit-340503-2007-1,0.0
cso2011-28480,psi2010-16825,2.0
p011-08-e15,fit-340503-2007-1,5.0
p011-08-e15,psi2010-16825,3.0
otri-08-pc39,fit-340503-2007-1,0.0
otri-08-pc39,psi2010-16825,0.0
exp: 224-2006-dgfp-00,fit-340503-2007-1,0.0
exp: 224-2006-dgfp-00,psi2010-16825,2.0
0815-0378,fit-340503-2007-1,5.0
0815-0378,psi2010-16825,3.0
0858-0365,fit-340503-2007-1,5.0
0858-0365,psi2010-16825,3.0
otri-08-fcie44,fit-340503-2007-1,5.0
otri-08-fcie44,psi2010-16825,5.0
p10-tep-6412,fit-340503-2007-1,0.0
p10-tep-6412,psi2010-16825,2.0
pro-reta,fit-340503-2007-1,0.0
pro-reta,psi2010-16825,3.0
otri-08-pc37,fit-340503-2007-1,5.0
otri-08-pc37,psi2010-16825,3.0
0829-0380,fit-340503-2007-1,0.0
0829-0380,psi2010-16825,3.0
pi-0398-2010,fit-340503-2007-1,5.0
pi-0398-2010,psi2010-16825,3.0
otri-08-fcie42,fit-340503-2007-1,5.0
otri-08-fcie42,psi2010-16825,3.0
0863-0011,fit-340503-2007-1,5.0
0863-0011,psi2010-16825,5.0
agl2010-21982-c02-01,fit-340503-2007-1,0.0
agl2010-21982-c02-01,psi2010-16825,0.0
ffi2010-19022,fit-340503-2007-1,0.0
ffi2010-19022,psi2010-16825,2.0
p10-tic-6220,fit-340503-2007-1,0.0
p10-tic-6220,psi2010-16825,0.0
p052-08-e26,fit-340503-2007-1,0.0
p052-08-e26,psi2010-16825,0.0
0782-0366,univer10-2010-41-0010,2.0
otri-08-fcie44,0782-0366,2.0
otri-08-fcie44,univer10-2010-41-0010,0.0
cso2011-28480,0782-0366,3.0
cso2011-28480,univer10-2010-41-0010,0.0
0886-0060,0782-0366,0.0
0886-0060,univer10-2010-41-0010,0.0
bio2010-15430,0782-0366,3.0
